State,count
MAHARASHTRA,10
HARYANA,8
GUJARAT,7
TAMIL NADU,5
DELHI,4
UTTAR PRADESH,3
ANDHRA PRADESH,3
HIMACHAL PRADESH,2
TELANGANA,0
PUDUCHERRY,0
ODISHA,0
LAKSHADWEEP,0
TRIPURA,0
ARUNACHAL PRADESH,0
NAGALAND,0
MIZORAM,0
MANIPUR,0
GOA,0
JAMMU AND KASHMIR,0
ANDAMAN AND NICOBAR ISLANDS,0
BIHAR,0
CHANDIGARH,0
MEGHALAYA,0
DAMAN AND DIU,0
CHHATTISGARH,0
JAMMU & KASHMIR,0
JHARKHAND,0
UTTARAKHAND,0
KARNATAKA,0
MADHYA PRADESH,0
PUNJAB,0
ASSAM,0
KERALA,0
WEST BENGAL,0
SIKKIM,0
DADRA AND NAGAR HAVELI,0
RAJASTHAN,0
