State,count
MAHARASHTRA,14
UTTARAKHAND,5
RAJASTHAN,4
DELHI,3
PUNJAB,2
GUJARAT,2
ANDHRA PRADESH,1
JAMMU & KASHMIR,1
TAMIL NADU,1
GOA,0
MANIPUR,0
HARYANA,0
MIZORAM,0
ARUNACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
NAGALAND,0
JAMMU AND KASHMIR,0
PUDUCHERRY,0
TRIPURA,0
LAKSHADWEEP,0
ODISHA,0
TELANGANA,0
HIMACHAL PRADESH,0
CHANDIGARH,0
MEGHALAYA,0
DAMAN AND DIU,0
CHHATTISGARH,0
JHARKHAND,0
KARNATAKA,0
MADHYA PRADESH,0
ASSAM,0
KERALA,0
WEST BENGAL,0
SIKKIM,0
DADRA AND NAGAR HAVELI,0
UTTAR PRADESH,0
BIHAR,0
