State,count
TAMIL NADU,29
UTTARAKHAND,8
DELHI,5
KARNATAKA,4
GOA,3
MAHARASHTRA,1
WEST BENGAL,1
TELANGANA,0
LAKSHADWEEP,0
TRIPURA,0
PUDUCHERRY,0
ANDHRA PRADESH,0
NAGALAND,0
ANDAMAN AND NICOBAR ISLANDS,0
ARUNACHAL PRADESH,0
MIZORAM,0
HARYANA,0
MANIPUR,0
JAMMU AND KASHMIR,0
ODISHA,0
BIHAR,0
HIMACHAL PRADESH,0
CHANDIGARH,0
MEGHALAYA,0
DAMAN AND DIU,0
CHHATTISGARH,0
JAMMU & KASHMIR,0
JHARKHAND,0
MADHYA PRADESH,0
PUNJAB,0
ASSAM,0
KERALA,0
SIKKIM,0
DADRA AND NAGAR HAVELI,0
UTTAR PRADESH,0
GUJARAT,0
RAJASTHAN,0
