State,count
GUJARAT,11
MAHARASHTRA,7
ANDHRA PRADESH,3
ASSAM,3
HIMACHAL PRADESH,3
CHANDIGARH,1
HARYANA,0
MIZORAM,0
ARUNACHAL PRADESH,0
MANIPUR,0
GOA,0
NAGALAND,0
PUDUCHERRY,0
TRIPURA,0
TAMIL NADU,0
LAKSHADWEEP,0
JAMMU AND KASHMIR,0
ODISHA,0
ANDAMAN AND NICOBAR ISLANDS,0
TELANGANA,0
BIHAR,0
MEGHALAYA,0
DAMAN AND DIU,0
CHHATTISGARH,0
JAMMU & KASHMIR,0
JHARKHAND,0
UTTARAKHAND,0
KARNATAKA,0
MADHYA PRADESH,0
PUNJAB,0
KERALA,0
WEST BENGAL,0
SIKKIM,0
DELHI,0
DADRA AND NAGAR HAVELI,0
UTTAR PRADESH,0
RAJASTHAN,0
