State,count
KARNATAKA,16
TAMIL NADU,3
BIHAR,2
UTTARAKHAND,2
DELHI,2
KERALA,2
ODISHA,2
PUNJAB,2
HARYANA,1
ANDHRA PRADESH,1
NAGALAND,1
MAHARASHTRA,1
CHANDIGARH,1
RAJASTHAN,1
JHARKHAND,0
TRIPURA,0
JAMMU AND KASHMIR,0
GOA,0
MANIPUR,0
GUJARAT,0
MIZORAM,0
ARUNACHAL PRADESH,0
UTTAR PRADESH,0
DADRA AND NAGAR HAVELI,0
PUDUCHERRY,0
SIKKIM,0
JAMMU & KASHMIR,0
LAKSHADWEEP,0
WEST BENGAL,0
ASSAM,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
MADHYA PRADESH,0
MEGHALAYA,0
DAMAN AND DIU,0
CHHATTISGARH,0
TELANGANA,0
