State,count
DELHI,4
CHANDIGARH,2
UTTARAKHAND,2
PUDUCHERRY,1
GOA,1
MAHARASHTRA,1
KARNATAKA,1
ODISHA,0
LAKSHADWEEP,0
TAMIL NADU,0
TRIPURA,0
TELANGANA,0
ANDAMAN AND NICOBAR ISLANDS,0
ANDHRA PRADESH,0
ARUNACHAL PRADESH,0
MIZORAM,0
HARYANA,0
MANIPUR,0
JAMMU AND KASHMIR,0
NAGALAND,0
BIHAR,0
HIMACHAL PRADESH,0
MEGHALAYA,0
DAMAN AND DIU,0
CHHATTISGARH,0
JAMMU & KASHMIR,0
JHARKHAND,0
MADHYA PRADESH,0
PUNJAB,0
ASSAM,0
KERALA,0
WEST BENGAL,0
SIKKIM,0
DADRA AND NAGAR HAVELI,0
UTTAR PRADESH,0
GUJARAT,0
RAJASTHAN,0
