State,count
DELHI,4
KARNATAKA,4
KERALA,4
JHARKHAND,3
ODISHA,1
JAMMU & KASHMIR,1
RAJASTHAN,1
SIKKIM,1
MEGHALAYA,1
PUNJAB,1
GUJARAT,1
UTTAR PRADESH,0
DADRA AND NAGAR HAVELI,0
MIZORAM,0
TAMIL NADU,0
CHANDIGARH,0
GOA,0
ASSAM,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
DAMAN AND DIU,0
LAKSHADWEEP,0
UTTARAKHAND,0
NAGALAND,0
HARYANA,0
MANIPUR,0
JAMMU AND KASHMIR,0
MAHARASHTRA,0
ANDHRA PRADESH,0
BIHAR,0
TRIPURA,0
WEST BENGAL,0
ARUNACHAL PRADESH,0
TELANGANA,0
CHHATTISGARH,0
MADHYA PRADESH,0
