State,count
KARNATAKA,41
MAHARASHTRA,38
JHARKHAND,16
TAMIL NADU,7
WEST BENGAL,4
DELHI,4
PUNJAB,2
ODISHA,2
UTTARAKHAND,1
HARYANA,1
GUJARAT,1
CHANDIGARH,1
CHHATTISGARH,1
KERALA,0
ASSAM,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
UTTAR PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
ANDAMAN AND NICOBAR ISLANDS,0
JAMMU & KASHMIR,0
GOA,0
LAKSHADWEEP,0
DAMAN AND DIU,0
NAGALAND,0
MANIPUR,0
RAJASTHAN,0
SIKKIM,0
JAMMU AND KASHMIR,0
ANDHRA PRADESH,0
BIHAR,0
MEGHALAYA,0
TRIPURA,0
ARUNACHAL PRADESH,0
TELANGANA,0
MADHYA PRADESH,0
