State,count
DELHI,21
GUJARAT,21
WEST BENGAL,19
ANDHRA PRADESH,18
BIHAR,18
MADHYA PRADESH,16
UTTAR PRADESH,16
KARNATAKA,15
MAHARASHTRA,15
TELANGANA,14
PUNJAB,10
UTTARAKHAND,9
ASSAM,8
TAMIL NADU,7
RAJASTHAN,6
GOA,6
ODISHA,4
MEGHALAYA,3
KERALA,3
HIMACHAL PRADESH,3
HARYANA,3
CHANDIGARH,3
CHHATTISGARH,2
ARUNACHAL PRADESH,2
JAMMU & KASHMIR,2
TRIPURA,2
JHARKHAND,1
JAMMU AND KASHMIR,0
DADRA AND NAGAR HAVELI,0
MIZORAM,0
DAMAN AND DIU,0
NAGALAND,0
MANIPUR,0
PUDUCHERRY,0
SIKKIM,0
ANDAMAN AND NICOBAR ISLANDS,0
LAKSHADWEEP,0
