State,count
RAJASTHAN,16
DELHI,9
MAHARASHTRA,6
CHHATTISGARH,5
TAMIL NADU,1
GUJARAT,1
CHANDIGARH,1
MADHYA PRADESH,1
KARNATAKA,1
DAMAN AND DIU,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
ASSAM,0
GOA,0
ODISHA,0
JHARKHAND,0
UTTAR PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
JAMMU & KASHMIR,0
KERALA,0
WEST BENGAL,0
TRIPURA,0
UTTARAKHAND,0
NAGALAND,0
HARYANA,0
MANIPUR,0
TELANGANA,0
SIKKIM,0
JAMMU AND KASHMIR,0
ARUNACHAL PRADESH,0
ANDHRA PRADESH,0
PUNJAB,0
BIHAR,0
MEGHALAYA,0
LAKSHADWEEP,0
