State,count
MAHARASHTRA,4
KARNATAKA,3
RAJASTHAN,2
MADHYA PRADESH,1
MIZORAM,0
CHANDIGARH,0
DAMAN AND DIU,0
KERALA,0
JAMMU & KASHMIR,0
DADRA AND NAGAR HAVELI,0
UTTAR PRADESH,0
NAGALAND,0
GUJARAT,0
DELHI,0
GOA,0
ASSAM,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
UTTARAKHAND,0
TAMIL NADU,0
HARYANA,0
MANIPUR,0
SIKKIM,0
JAMMU AND KASHMIR,0
ANDHRA PRADESH,0
PUNJAB,0
BIHAR,0
MEGHALAYA,0
TRIPURA,0
WEST BENGAL,0
ARUNACHAL PRADESH,0
TELANGANA,0
CHHATTISGARH,0
JHARKHAND,0
ODISHA,0
LAKSHADWEEP,0
