State,count
CHANDIGARH,13
MAHARASHTRA,12
MADHYA PRADESH,6
DELHI,6
UTTAR PRADESH,4
GUJARAT,3
HARYANA,3
PUNJAB,2
GOA,2
RAJASTHAN,2
TAMIL NADU,2
BIHAR,1
DAMAN AND DIU,1
HIMACHAL PRADESH,1
ASSAM,1
ODISHA,1
JHARKHAND,1
KARNATAKA,1
CHHATTISGARH,1
MIZORAM,1
JAMMU & KASHMIR,1
MEGHALAYA,1
KERALA,1
TELANGANA,1
UTTARAKHAND,1
NAGALAND,1
ARUNACHAL PRADESH,1
MANIPUR,1
WEST BENGAL,1
SIKKIM,1
TRIPURA,1
ANDHRA PRADESH,1
DADRA AND NAGAR HAVELI,0
JAMMU AND KASHMIR,0
PUDUCHERRY,0
ANDAMAN AND NICOBAR ISLANDS,0
LAKSHADWEEP,0
