State,count
ODISHA,66
JHARKHAND,41
DELHI,10
WEST BENGAL,8
CHHATTISGARH,6
MAHARASHTRA,5
MADHYA PRADESH,2
ANDHRA PRADESH,1
BIHAR,1
UTTARAKHAND,1
ASSAM,0
GOA,0
DAMAN AND DIU,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
GUJARAT,0
UTTAR PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
JAMMU & KASHMIR,0
KERALA,0
TAMIL NADU,0
CHANDIGARH,0
NAGALAND,0
HARYANA,0
MANIPUR,0
RAJASTHAN,0
SIKKIM,0
JAMMU AND KASHMIR,0
PUNJAB,0
MEGHALAYA,0
TRIPURA,0
ARUNACHAL PRADESH,0
TELANGANA,0
KARNATAKA,0
LAKSHADWEEP,0
