State,count
RAJASTHAN,20
MADHYA PRADESH,19
CHHATTISGARH,16
MAHARASHTRA,15
GUJARAT,14
ANDHRA PRADESH,13
KARNATAKA,9
WEST BENGAL,6
HARYANA,6
ODISHA,5
UTTARAKHAND,5
HIMACHAL PRADESH,4
UTTAR PRADESH,4
BIHAR,4
TAMIL NADU,2
TELANGANA,2
DELHI,1
JAMMU AND KASHMIR,0
SIKKIM,0
ANDAMAN AND NICOBAR ISLANDS,0
JHARKHAND,0
PUDUCHERRY,0
ASSAM,0
GOA,0
ARUNACHAL PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
JAMMU & KASHMIR,0
KERALA,0
DAMAN AND DIU,0
CHANDIGARH,0
TRIPURA,0
NAGALAND,0
MEGHALAYA,0
MANIPUR,0
PUNJAB,0
LAKSHADWEEP,0
