State,count
DELHI,58
UTTAR PRADESH,27
UTTARAKHAND,18
RAJASTHAN,14
MAHARASHTRA,12
HIMACHAL PRADESH,11
BIHAR,10
TAMIL NADU,7
PUNJAB,7
WEST BENGAL,6
MADHYA PRADESH,5
ANDHRA PRADESH,4
KARNATAKA,4
JHARKHAND,2
KERALA,1
ODISHA,1
HARYANA,1
CHHATTISGARH,1
CHANDIGARH,1
JAMMU & KASHMIR,1
DADRA AND NAGAR HAVELI,1
MIZORAM,0
ANDAMAN AND NICOBAR ISLANDS,0
PUDUCHERRY,0
ASSAM,0
GOA,0
GUJARAT,0
MEGHALAYA,0
TRIPURA,0
DAMAN AND DIU,0
NAGALAND,0
MANIPUR,0
TELANGANA,0
SIKKIM,0
JAMMU AND KASHMIR,0
ARUNACHAL PRADESH,0
LAKSHADWEEP,0
