State,count
ASSAM,11
MAHARASHTRA,10
BIHAR,8
TAMIL NADU,6
HIMACHAL PRADESH,3
KARNATAKA,3
DELHI,3
UTTAR PRADESH,3
PUNJAB,3
ANDHRA PRADESH,2
GOA,2
KERALA,2
UTTARAKHAND,2
MADHYA PRADESH,2
TELANGANA,2
RAJASTHAN,1
ODISHA,1
CHHATTISGARH,1
WEST BENGAL,1
DADRA AND NAGAR HAVELI,1
MEGHALAYA,0
MIZORAM,0
ANDAMAN AND NICOBAR ISLANDS,0
PUDUCHERRY,0
JHARKHAND,0
GUJARAT,0
ARUNACHAL PRADESH,0
JAMMU & KASHMIR,0
JAMMU AND KASHMIR,0
DAMAN AND DIU,0
CHANDIGARH,0
TRIPURA,0
NAGALAND,0
HARYANA,0
MANIPUR,0
SIKKIM,0
LAKSHADWEEP,0
