State,count
GUJARAT,82
MAHARASHTRA,17
RAJASTHAN,12
TAMIL NADU,9
GOA,5
ODISHA,5
DELHI,4
KERALA,2
ANDHRA PRADESH,2
PUNJAB,1
CHHATTISGARH,1
MIZORAM,0
JAMMU & KASHMIR,0
DADRA AND NAGAR HAVELI,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
UTTAR PRADESH,0
CHANDIGARH,0
ASSAM,0
PUDUCHERRY,0
DAMAN AND DIU,0
LAKSHADWEEP,0
UTTARAKHAND,0
NAGALAND,0
HARYANA,0
MANIPUR,0
SIKKIM,0
JAMMU AND KASHMIR,0
BIHAR,0
MEGHALAYA,0
TRIPURA,0
WEST BENGAL,0
ARUNACHAL PRADESH,0
TELANGANA,0
KARNATAKA,0
JHARKHAND,0
MADHYA PRADESH,0
