State,count
MAHARASHTRA,29
GUJARAT,16
HARYANA,14
TAMIL NADU,13
UTTAR PRADESH,9
ANDHRA PRADESH,7
TELANGANA,5
DELHI,4
KARNATAKA,4
HIMACHAL PRADESH,1
KERALA,1
CHANDIGARH,1
RAJASTHAN,1
MADHYA PRADESH,1
PUNJAB,1
ODISHA,1
WEST BENGAL,1
DADRA AND NAGAR HAVELI,0
ANDAMAN AND NICOBAR ISLANDS,0
PUDUCHERRY,0
ASSAM,0
GOA,0
JHARKHAND,0
CHHATTISGARH,0
ARUNACHAL PRADESH,0
MIZORAM,0
JAMMU & KASHMIR,0
JAMMU AND KASHMIR,0
DAMAN AND DIU,0
TRIPURA,0
UTTARAKHAND,0
NAGALAND,0
MEGHALAYA,0
MANIPUR,0
BIHAR,0
SIKKIM,0
LAKSHADWEEP,0
