State,count
ODISHA,52
JHARKHAND,36
DELHI,14
MAHARASHTRA,8
WEST BENGAL,6
TAMIL NADU,2
BIHAR,2
MADHYA PRADESH,2
ANDHRA PRADESH,1
ARUNACHAL PRADESH,0
DAMAN AND DIU,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
ASSAM,0
GOA,0
KARNATAKA,0
GUJARAT,0
UTTAR PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
JAMMU & KASHMIR,0
KERALA,0
CHANDIGARH,0
TRIPURA,0
UTTARAKHAND,0
NAGALAND,0
HARYANA,0
MANIPUR,0
RAJASTHAN,0
SIKKIM,0
JAMMU AND KASHMIR,0
CHHATTISGARH,0
PUNJAB,0
TELANGANA,0
MEGHALAYA,0
LAKSHADWEEP,0
