State,count
KARNATAKA,14
MAHARASHTRA,9
BIHAR,8
WEST BENGAL,6
GUJARAT,5
ASSAM,4
TAMIL NADU,3
UTTARAKHAND,3
ODISHA,2
DELHI,2
GOA,1
RAJASTHAN,1
MADHYA PRADESH,1
TELANGANA,1
ANDHRA PRADESH,0
PUNJAB,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
JHARKHAND,0
CHHATTISGARH,0
ARUNACHAL PRADESH,0
UTTAR PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
JAMMU & KASHMIR,0
KERALA,0
DAMAN AND DIU,0
CHANDIGARH,0
TRIPURA,0
NAGALAND,0
HARYANA,0
MANIPUR,0
MEGHALAYA,0
SIKKIM,0
JAMMU AND KASHMIR,0
LAKSHADWEEP,0
