State,count
DELHI,57
HARYANA,16
GUJARAT,15
RAJASTHAN,14
UTTARAKHAND,6
ANDHRA PRADESH,5
BIHAR,3
MAHARASHTRA,3
PUNJAB,3
TELANGANA,2
TAMIL NADU,1
KARNATAKA,1
DAMAN AND DIU,0
GOA,0
ASSAM,0
PUDUCHERRY,0
UTTAR PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
HIMACHAL PRADESH,0
JAMMU & KASHMIR,0
ANDAMAN AND NICOBAR ISLANDS,0
KERALA,0
LAKSHADWEEP,0
CHANDIGARH,0
NAGALAND,0
MANIPUR,0
SIKKIM,0
JAMMU AND KASHMIR,0
MEGHALAYA,0
TRIPURA,0
WEST BENGAL,0
ARUNACHAL PRADESH,0
CHHATTISGARH,0
JHARKHAND,0
ODISHA,0
MADHYA PRADESH,0
