State,count
KARNATAKA,16
DELHI,11
MAHARASHTRA,4
TAMIL NADU,3
UTTARAKHAND,3
NAGALAND,3
RAJASTHAN,2
ASSAM,2
GUJARAT,2
TRIPURA,2
PUNJAB,2
MIZORAM,1
KERALA,1
CHANDIGARH,1
HARYANA,1
MANIPUR,1
MADHYA PRADESH,1
SIKKIM,1
WEST BENGAL,1
CHHATTISGARH,1
ARUNACHAL PRADESH,1
TELANGANA,1
MEGHALAYA,1
DAMAN AND DIU,0
BIHAR,0
JAMMU & KASHMIR,0
DADRA AND NAGAR HAVELI,0
JAMMU AND KASHMIR,0
UTTAR PRADESH,0
ANDHRA PRADESH,0
JHARKHAND,0
GOA,0
ODISHA,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
LAKSHADWEEP,0
