State,count
MAHARASHTRA,13
KARNATAKA,2
BIHAR,1
GUJARAT,1
UTTARAKHAND,1
CHHATTISGARH,1
TELANGANA,1
HARYANA,1
WEST BENGAL,1
RAJASTHAN,1
DELHI,1
ANDHRA PRADESH,1
DADRA AND NAGAR HAVELI,0
MIZORAM,0
UTTAR PRADESH,0
TAMIL NADU,0
KERALA,0
GOA,0
ASSAM,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
JAMMU & KASHMIR,0
LAKSHADWEEP,0
DAMAN AND DIU,0
CHANDIGARH,0
NAGALAND,0
MANIPUR,0
SIKKIM,0
JAMMU AND KASHMIR,0
PUNJAB,0
MEGHALAYA,0
TRIPURA,0
ARUNACHAL PRADESH,0
JHARKHAND,0
ODISHA,0
MADHYA PRADESH,0
