State,count
GOA,117
RAJASTHAN,68
KARNATAKA,38
ODISHA,28
DELHI,24
GUJARAT,15
MAHARASHTRA,13
TAMIL NADU,12
CHHATTISGARH,9
PUNJAB,9
TELANGANA,3
DADRA AND NAGAR HAVELI,2
UTTARAKHAND,2
ANDHRA PRADESH,2
HARYANA,2
UTTAR PRADESH,1
MADHYA PRADESH,1
JHARKHAND,1
SIKKIM,0
MANIPUR,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
ASSAM,0
ARUNACHAL PRADESH,0
WEST BENGAL,0
TRIPURA,0
MIZORAM,0
MEGHALAYA,0
JAMMU & KASHMIR,0
KERALA,0
DAMAN AND DIU,0
CHANDIGARH,0
BIHAR,0
NAGALAND,0
JAMMU AND KASHMIR,0
LAKSHADWEEP,0
