State,count
DELHI,60
GUJARAT,49
ODISHA,22
ASSAM,19
HARYANA,18
UTTAR PRADESH,10
BIHAR,8
WEST BENGAL,6
ANDHRA PRADESH,4
MAHARASHTRA,4
RAJASTHAN,4
CHANDIGARH,4
PUNJAB,3
MANIPUR,2
KERALA,2
KARNATAKA,2
JHARKHAND,2
TRIPURA,2
TAMIL NADU,1
TELANGANA,1
JAMMU & KASHMIR,1
GOA,0
MIZORAM,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
LAKSHADWEEP,0
DADRA AND NAGAR HAVELI,0
DAMAN AND DIU,0
UTTARAKHAND,0
NAGALAND,0
SIKKIM,0
JAMMU AND KASHMIR,0
MEGHALAYA,0
ARUNACHAL PRADESH,0
CHHATTISGARH,0
MADHYA PRADESH,0
