State,count
MAHARASHTRA,17
DELHI,13
GUJARAT,9
KARNATAKA,6
GOA,4
MADHYA PRADESH,4
HARYANA,4
WEST BENGAL,3
BIHAR,3
PUNJAB,3
UTTAR PRADESH,3
RAJASTHAN,3
TELANGANA,2
CHHATTISGARH,2
UTTARAKHAND,2
JAMMU AND KASHMIR,2
ASSAM,1
HIMACHAL PRADESH,1
JAMMU & KASHMIR,1
KERALA,1
TAMIL NADU,1
SIKKIM,1
ANDHRA PRADESH,1
MEGHALAYA,1
TRIPURA,1
JHARKHAND,1
ODISHA,1
NAGALAND,0
CHANDIGARH,0
DAMAN AND DIU,0
MANIPUR,0
DADRA AND NAGAR HAVELI,0
MIZORAM,0
ARUNACHAL PRADESH,0
PUDUCHERRY,0
ANDAMAN AND NICOBAR ISLANDS,0
LAKSHADWEEP,0
