State,count
MAHARASHTRA,20
TAMIL NADU,11
GUJARAT,9
DELHI,8
HARYANA,7
KARNATAKA,6
UTTAR PRADESH,6
TELANGANA,6
ANDHRA PRADESH,3
KERALA,2
JAMMU & KASHMIR,1
CHANDIGARH,1
RAJASTHAN,1
MADHYA PRADESH,1
PUNJAB,1
ODISHA,1
WEST BENGAL,1
DADRA AND NAGAR HAVELI,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
ASSAM,0
GOA,0
JHARKHAND,0
CHHATTISGARH,0
MIZORAM,0
ARUNACHAL PRADESH,0
JAMMU AND KASHMIR,0
DAMAN AND DIU,0
TRIPURA,0
UTTARAKHAND,0
NAGALAND,0
MEGHALAYA,0
MANIPUR,0
BIHAR,0
SIKKIM,0
LAKSHADWEEP,0
