State,count
RAJASTHAN,54
GOA,53
KARNATAKA,17
ODISHA,14
DELHI,10
GUJARAT,8
TAMIL NADU,5
MAHARASHTRA,5
CHHATTISGARH,5
PUNJAB,4
JHARKHAND,3
UTTAR PRADESH,2
UTTARAKHAND,2
MADHYA PRADESH,2
ANDHRA PRADESH,2
SIKKIM,1
HARYANA,1
ASSAM,1
TELANGANA,1
MIZORAM,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
ARUNACHAL PRADESH,0
WEST BENGAL,0
TRIPURA,0
JAMMU & KASHMIR,0
DADRA AND NAGAR HAVELI,0
JAMMU AND KASHMIR,0
KERALA,0
DAMAN AND DIU,0
CHANDIGARH,0
MEGHALAYA,0
NAGALAND,0
MANIPUR,0
BIHAR,0
LAKSHADWEEP,0
