State,count
MAHARASHTRA,7
PUNJAB,5
GUJARAT,4
DELHI,4
UTTAR PRADESH,2
WEST BENGAL,1
RAJASTHAN,1
ANDHRA PRADESH,1
MADHYA PRADESH,1
GOA,0
UTTARAKHAND,0
MIZORAM,0
ASSAM,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
DADRA AND NAGAR HAVELI,0
JAMMU & KASHMIR,0
ANDAMAN AND NICOBAR ISLANDS,0
KERALA,0
DAMAN AND DIU,0
CHANDIGARH,0
TAMIL NADU,0
NAGALAND,0
HARYANA,0
MANIPUR,0
SIKKIM,0
JAMMU AND KASHMIR,0
BIHAR,0
MEGHALAYA,0
TRIPURA,0
ARUNACHAL PRADESH,0
TELANGANA,0
CHHATTISGARH,0
KARNATAKA,0
JHARKHAND,0
ODISHA,0
LAKSHADWEEP,0
