State,count
DELHI,73
HARYANA,27
RAJASTHAN,19
UTTARAKHAND,18
GUJARAT,14
ANDHRA PRADESH,4
CHANDIGARH,4
KARNATAKA,1
GOA,1
DAMAN AND DIU,0
KERALA,0
JAMMU & KASHMIR,0
TAMIL NADU,0
DADRA AND NAGAR HAVELI,0
MIZORAM,0
ASSAM,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
UTTAR PRADESH,0
LAKSHADWEEP,0
NAGALAND,0
MANIPUR,0
SIKKIM,0
JAMMU AND KASHMIR,0
MAHARASHTRA,0
PUNJAB,0
BIHAR,0
MEGHALAYA,0
TRIPURA,0
WEST BENGAL,0
ARUNACHAL PRADESH,0
TELANGANA,0
CHHATTISGARH,0
JHARKHAND,0
ODISHA,0
MADHYA PRADESH,0
