State,count
MAHARASHTRA,8
ASSAM,6
UTTAR PRADESH,4
HIMACHAL PRADESH,3
DELHI,3
MADHYA PRADESH,2
PUDUCHERRY,2
KARNATAKA,2
GOA,2
WEST BENGAL,2
DADRA AND NAGAR HAVELI,2
PUNJAB,2
KERALA,1
UTTARAKHAND,1
TAMIL NADU,1
ANDHRA PRADESH,1
BIHAR,1
JAMMU AND KASHMIR,0
MIZORAM,0
ANDAMAN AND NICOBAR ISLANDS,0
ODISHA,0
JHARKHAND,0
CHHATTISGARH,0
TELANGANA,0
ARUNACHAL PRADESH,0
GUJARAT,0
TRIPURA,0
MEGHALAYA,0
SIKKIM,0
JAMMU & KASHMIR,0
DAMAN AND DIU,0
CHANDIGARH,0
NAGALAND,0
HARYANA,0
MANIPUR,0
RAJASTHAN,0
LAKSHADWEEP,0
