State,count
GUJARAT,43
PUNJAB,20
MAHARASHTRA,17
MADHYA PRADESH,7
HARYANA,6
GOA,5
HIMACHAL PRADESH,4
RAJASTHAN,4
SIKKIM,4
TAMIL NADU,4
DELHI,3
ASSAM,2
TELANGANA,2
KARNATAKA,2
UTTAR PRADESH,2
JAMMU & KASHMIR,1
MEGHALAYA,0
KERALA,0
ANDAMAN AND NICOBAR ISLANDS,0
ODISHA,0
PUDUCHERRY,0
JHARKHAND,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
DAMAN AND DIU,0
BIHAR,0
CHANDIGARH,0
UTTARAKHAND,0
NAGALAND,0
CHHATTISGARH,0
MANIPUR,0
ARUNACHAL PRADESH,0
JAMMU AND KASHMIR,0
WEST BENGAL,0
ANDHRA PRADESH,0
TRIPURA,0
LAKSHADWEEP,0
