State,count
KARNATAKA,23
MAHARASHTRA,19
RAJASTHAN,13
TAMIL NADU,7
DELHI,7
GOA,5
HIMACHAL PRADESH,1
ASSAM,1
MADHYA PRADESH,1
ODISHA,1
TRIPURA,0
MEGHALAYA,0
ANDAMAN AND NICOBAR ISLANDS,0
PUDUCHERRY,0
JHARKHAND,0
CHHATTISGARH,0
TELANGANA,0
GUJARAT,0
UTTAR PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
JAMMU & KASHMIR,0
KERALA,0
DAMAN AND DIU,0
CHANDIGARH,0
UTTARAKHAND,0
NAGALAND,0
HARYANA,0
MANIPUR,0
ARUNACHAL PRADESH,0
SIKKIM,0
JAMMU AND KASHMIR,0
WEST BENGAL,0
ANDHRA PRADESH,0
PUNJAB,0
BIHAR,0
LAKSHADWEEP,0
