State,count
MADHYA PRADESH,6
ASSAM,6
MAHARASHTRA,6
DELHI,5
TELANGANA,4
UTTARAKHAND,4
ANDHRA PRADESH,4
MEGHALAYA,3
HIMACHAL PRADESH,3
GUJARAT,3
TAMIL NADU,3
SIKKIM,2
JAMMU & KASHMIR,2
BIHAR,1
MIZORAM,1
MANIPUR,1
GOA,1
NAGALAND,1
KARNATAKA,1
UTTAR PRADESH,1
PUNJAB,1
ANDAMAN AND NICOBAR ISLANDS,0
ODISHA,0
PUDUCHERRY,0
JHARKHAND,0
CHHATTISGARH,0
KERALA,0
DADRA AND NAGAR HAVELI,0
DAMAN AND DIU,0
CHANDIGARH,0
ARUNACHAL PRADESH,0
HARYANA,0
RAJASTHAN,0
JAMMU AND KASHMIR,0
WEST BENGAL,0
TRIPURA,0
LAKSHADWEEP,0
