State,count
CHANDIGARH,9
MAHARASHTRA,4
DELHI,2
TAMIL NADU,1
JAMMU & KASHMIR,1
HARYANA,1
NAGALAND,1
DAMAN AND DIU,1
KERALA,1
MIZORAM,1
RAJASTHAN,1
UTTAR PRADESH,1
GUJARAT,1
GOA,1
ASSAM,1
HIMACHAL PRADESH,1
MANIPUR,1
MADHYA PRADESH,1
SIKKIM,1
TRIPURA,1
ODISHA,1
JHARKHAND,1
KARNATAKA,1
CHHATTISGARH,1
TELANGANA,1
WEST BENGAL,1
MEGHALAYA,1
BIHAR,1
PUNJAB,1
ANDHRA PRADESH,1
DADRA AND NAGAR HAVELI,0
JAMMU AND KASHMIR,0
ARUNACHAL PRADESH,0
UTTARAKHAND,0
PUDUCHERRY,0
ANDAMAN AND NICOBAR ISLANDS,0
LAKSHADWEEP,0
