State,count
MAHARASHTRA,14
GUJARAT,11
HIMACHAL PRADESH,5
ASSAM,3
DELHI,3
TELANGANA,2
ANDHRA PRADESH,1
PUNJAB,1
TAMIL NADU,0
DAMAN AND DIU,0
KERALA,0
JAMMU & KASHMIR,0
DADRA AND NAGAR HAVELI,0
UTTAR PRADESH,0
MIZORAM,0
UTTARAKHAND,0
GOA,0
PUDUCHERRY,0
ANDAMAN AND NICOBAR ISLANDS,0
CHANDIGARH,0
LAKSHADWEEP,0
NAGALAND,0
HARYANA,0
MANIPUR,0
RAJASTHAN,0
SIKKIM,0
JAMMU AND KASHMIR,0
BIHAR,0
MEGHALAYA,0
TRIPURA,0
WEST BENGAL,0
ARUNACHAL PRADESH,0
CHHATTISGARH,0
KARNATAKA,0
JHARKHAND,0
ODISHA,0
MADHYA PRADESH,0
