State,count
WEST BENGAL,46
JHARKHAND,38
DELHI,30
CHHATTISGARH,14
MADHYA PRADESH,11
BIHAR,10
ODISHA,10
ASSAM,10
MAHARASHTRA,9
UTTAR PRADESH,5
ANDHRA PRADESH,4
KERALA,4
TELANGANA,4
GOA,3
HARYANA,3
GUJARAT,2
KARNATAKA,2
NAGALAND,1
PUNJAB,1
JAMMU & KASHMIR,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
TAMIL NADU,0
DAMAN AND DIU,0
CHANDIGARH,0
UTTARAKHAND,0
MANIPUR,0
RAJASTHAN,0
SIKKIM,0
JAMMU AND KASHMIR,0
MEGHALAYA,0
TRIPURA,0
ARUNACHAL PRADESH,0
LAKSHADWEEP,0
