State,count
DELHI,59
TRIPURA,41
GUJARAT,35
ASSAM,25
RAJASTHAN,12
GOA,9
KARNATAKA,7
ODISHA,6
TAMIL NADU,4
ANDHRA PRADESH,4
JHARKHAND,4
MAHARASHTRA,4
MADHYA PRADESH,3
WEST BENGAL,3
KERALA,2
PUNJAB,1
CHANDIGARH,1
MIZORAM,1
DADRA AND NAGAR HAVELI,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
CHHATTISGARH,0
TELANGANA,0
ARUNACHAL PRADESH,0
UTTAR PRADESH,0
JAMMU & KASHMIR,0
BIHAR,0
DAMAN AND DIU,0
UTTARAKHAND,0
NAGALAND,0
HARYANA,0
MANIPUR,0
MEGHALAYA,0
SIKKIM,0
JAMMU AND KASHMIR,0
LAKSHADWEEP,0
