State,count
GUJARAT,78
RAJASTHAN,15
MAHARASHTRA,14
ODISHA,5
GOA,5
TAMIL NADU,2
CHHATTISGARH,2
DELHI,2
JAMMU AND KASHMIR,2
ANDHRA PRADESH,1
HIMACHAL PRADESH,1
MADHYA PRADESH,1
PUNJAB,0
JAMMU & KASHMIR,0
ANDAMAN AND NICOBAR ISLANDS,0
JHARKHAND,0
PUDUCHERRY,0
ASSAM,0
KARNATAKA,0
TELANGANA,0
ARUNACHAL PRADESH,0
UTTAR PRADESH,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
KERALA,0
BIHAR,0
DAMAN AND DIU,0
CHANDIGARH,0
UTTARAKHAND,0
NAGALAND,0
HARYANA,0
MANIPUR,0
WEST BENGAL,0
SIKKIM,0
TRIPURA,0
MEGHALAYA,0
LAKSHADWEEP,0
