State,count
MAHARASHTRA,11
ANDHRA PRADESH,6
TAMIL NADU,5
DELHI,5
KARNATAKA,5
GUJARAT,4
MADHYA PRADESH,4
ODISHA,4
RAJASTHAN,2
ASSAM,1
GOA,1
JHARKHAND,1
UTTAR PRADESH,1
HARYANA,1
JAMMU & KASHMIR,1
WEST BENGAL,1
ARUNACHAL PRADESH,0
KERALA,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
CHANDIGARH,0
DAMAN AND DIU,0
UTTARAKHAND,0
NAGALAND,0
MANIPUR,0
SIKKIM,0
JAMMU AND KASHMIR,0
CHHATTISGARH,0
TELANGANA,0
PUNJAB,0
BIHAR,0
MEGHALAYA,0
TRIPURA,0
LAKSHADWEEP,0
