State,count
MAHARASHTRA,26
GUJARAT,9
CHANDIGARH,8
RAJASTHAN,8
ANDHRA PRADESH,6
DELHI,5
PUNJAB,5
KARNATAKA,4
MADHYA PRADESH,3
CHHATTISGARH,3
BIHAR,3
JAMMU & KASHMIR,2
HARYANA,2
TAMIL NADU,2
JHARKHAND,2
MEGHALAYA,1
UTTAR PRADESH,1
ASSAM,1
TELANGANA,1
MANIPUR,1
NAGALAND,0
ANDAMAN AND NICOBAR ISLANDS,0
HIMACHAL PRADESH,0
PUDUCHERRY,0
SIKKIM,0
GOA,0
ODISHA,0
TRIPURA,0
WEST BENGAL,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
JAMMU AND KASHMIR,0
KERALA,0
DAMAN AND DIU,0
ARUNACHAL PRADESH,0
UTTARAKHAND,0
LAKSHADWEEP,0
