State,count
DELHI,81
HARYANA,16
RAJASTHAN,14
PUNJAB,14
KERALA,13
GUJARAT,7
MAHARASHTRA,6
ODISHA,6
KARNATAKA,6
BIHAR,6
ASSAM,5
TAMIL NADU,4
UTTAR PRADESH,4
MADHYA PRADESH,4
ANDHRA PRADESH,3
WEST BENGAL,3
HIMACHAL PRADESH,3
JAMMU & KASHMIR,3
JHARKHAND,2
CHHATTISGARH,1
CHANDIGARH,1
MEGHALAYA,1
GOA,1
TRIPURA,1
ARUNACHAL PRADESH,1
MANIPUR,0
ANDAMAN AND NICOBAR ISLANDS,0
SIKKIM,0
PUDUCHERRY,0
MIZORAM,0
TELANGANA,0
DADRA AND NAGAR HAVELI,0
JAMMU AND KASHMIR,0
DAMAN AND DIU,0
UTTARAKHAND,0
NAGALAND,0
LAKSHADWEEP,0
