State,count
MAHARASHTRA,11
DELHI,9
BIHAR,7
KARNATAKA,5
WEST BENGAL,3
TAMIL NADU,2
GUJARAT,2
ASSAM,2
UTTARAKHAND,1
PUNJAB,1
GOA,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
UTTAR PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
MIZORAM,0
DADRA AND NAGAR HAVELI,0
JAMMU & KASHMIR,0
KERALA,0
DAMAN AND DIU,0
CHANDIGARH,0
LAKSHADWEEP,0
NAGALAND,0
HARYANA,0
MANIPUR,0
RAJASTHAN,0
SIKKIM,0
JAMMU AND KASHMIR,0
ANDHRA PRADESH,0
MEGHALAYA,0
TRIPURA,0
ARUNACHAL PRADESH,0
TELANGANA,0
CHHATTISGARH,0
JHARKHAND,0
ODISHA,0
MADHYA PRADESH,0
