State,count
PUNJAB,6
MAHARASHTRA,4
RAJASTHAN,2
DELHI,2
GUJARAT,2
MADHYA PRADESH,1
KARNATAKA,1
ASSAM,1
UTTARAKHAND,1
BIHAR,1
DAMAN AND DIU,0
KERALA,0
JAMMU & KASHMIR,0
DADRA AND NAGAR HAVELI,0
UTTAR PRADESH,0
MIZORAM,0
GOA,0
PUDUCHERRY,0
HIMACHAL PRADESH,0
ANDAMAN AND NICOBAR ISLANDS,0
CHANDIGARH,0
TAMIL NADU,0
NAGALAND,0
HARYANA,0
MANIPUR,0
SIKKIM,0
JAMMU AND KASHMIR,0
ANDHRA PRADESH,0
MEGHALAYA,0
TRIPURA,0
WEST BENGAL,0
ARUNACHAL PRADESH,0
TELANGANA,0
CHHATTISGARH,0
JHARKHAND,0
ODISHA,0
LAKSHADWEEP,0
